file,ActualBestHead_Eval,ActualBestHead_Ablated_Eval,ReproducedChoice_Original,ReproducedChoice_Ablated,LLMChoice,ActualBestHead_VUSPR,ActualBestHead_Ablated_VUSPR,ReproducedChoice_Original_VUSPR,ReproducedChoice_Ablated_VUSPR,LLMChoice_VUSPR,Fallback_Original_VUSPR,Fallback_Ablated_VUSPR
190_Exathlon_id_17_Facility_tr_12538_1st_12638,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,forecast,0.9613394837119884,0.9410334111001456,0.9613394837119884,0.9410334111001456,0.6315927145219810,0.9504344287767136,0.9410334111001456
191_Exathlon_id_18_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9893571047904370,0.9559958261702866,0.9902720554087868
192_Exathlon_id_19_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9902720554087868,0.9559958261702866,0.9902720554087868
193_Exathlon_id_20_Facility_tr_8898_1st_8998,TSPulse_ZS_time,TSPulse2_llm_selection_ablated_forecast,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.1641198233782782,0.1337813616930167,0.1204999504538004,0.0842277763113119,0.0670049482636303,0.1272019809142612,0.0842277763113119
194_Exathlon_id_21_Facility_tr_6985_1st_7085,TSPulse_ZS_ensemble,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9709446741197912,0.9473573307407472,0.9709446741197912,0.9473573307407472,0.9446948992709868,0.9709446741197912,0.9473573307407472
196_Exathlon_id_23_Facility_tr_11665_1st_13484,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9591454267283408,0.9910475088261340,0.9591454267283408,0.9902720554087868,0.9893571047904370,0.9559958261702866,0.9902720554087868
197_Exathlon_id_24_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,time,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993875207230480,0.9610758681905009,0.9993875207230480
198_Exathlon_id_25_Facility_tr_12538_1st_12638,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9613394837119884,0.9410334111001456,0.9613394837119884,0.9410334111001456,0.9290835140731808,0.9504344287767136,0.9410334111001456
199_Exathlon_id_26_Facility_tr_12538_1st_12638,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,forecast,0.9613394837119884,0.9410334111001456,0.9613394837119884,0.9410334111001456,0.6315927145219810,0.9504344287767136,0.9410334111001456
200_Exathlon_id_27_Facility_tr_10766_1st_12590,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_fft,TSPulse_ZS_fft,TSPulse2_llm_selection_ablated_time,ensemble,0.9612470329721176,0.9994082096624720,0.9612470329721176,0.9993875207230480,0.9993408308662866,0.9610758681905009,0.9993875207230480
